# Please review http://www.world-strain-map.org/model/rotated_geodetic.html before using!
#
   99.770  -0.160   92.959   20.259  1.599  0.803  0.000   Pacific       
   98.180   1.470  107.845   24.443  2.899  0.898  0.000   Pacific       
  105.640  -6.490   87.195   -9.424  6.403  2.402  0.000   Pacific       
   99.280  -1.730  101.759   35.434  0.803  1.803  0.000   Pacific       
   98.530   0.340   96.835   26.250  1.300  0.401  0.000   Pacific       
   98.850   0.090   99.501   10.469  2.797  1.497  0.000   Pacific       
   98.270  -0.040   93.924   27.095  0.898  0.599  0.000   Pacific       
   97.820   0.560   97.356   30.039  4.198  2.797  0.000   Pacific       
   97.950   0.960   98.674   27.667  0.898  0.599  0.000   Pacific       
   97.450   1.690  100.453   33.149  2.300  0.497  0.000   Pacific       
  102.160  -5.260   87.532   20.722  7.900  3.402  0.000   Pacific       
   98.460   2.120   96.377   18.790  1.599  1.300  0.000   Pacific       
  100.650  -0.700   99.355    7.766  0.599  0.599  0.000   Pacific       
  102.250  -3.760   92.607   15.773  3.600  3.402  0.000   Pacific       
   98.680   2.520   96.383   11.366  2.300  0.803  0.000   Pacific       
   98.910  -0.920   99.428   28.937  2.497  3.001  0.000   Pacific       
  100.430  -1.110   93.818   23.689  2.000  1.198  0.000   Pacific       
   99.860   0.620   95.192    8.710  0.701  0.401  0.000   Pacific       
  100.370  -0.940   93.917   19.721  0.599  0.497  0.000   Pacific       
  100.350  -0.880   90.453   21.733  2.402  1.102  0.000   Pacific       
  100.210  -2.760   99.735   37.216  1.000  0.701  0.000   Pacific       
   98.820   1.680   89.155   19.488  3.498  1.599  0.000   Pacific       
   98.910   1.850   95.443   18.540  1.102  1.000  0.000   Pacific       
   99.080   0.640   92.100   18.241  0.803  0.701  0.000   Pacific       
   99.730  -2.170   92.595   30.182  3.103  1.300  0.000   Pacific       
