 -13 -79  28.439  37.691 0 0 0
 -12 -79  27.791  37.892 0 0 0
 -11 -79  27.141  38.082 0 0 0
 -10 -79  26.487  38.261 0 0 0
  -9 -79  25.830  38.427 0 0 0
  -8 -79  25.170  38.582 0 0 0
  -7 -79  24.508  38.726 0 0 0
  -6 -79  23.843  38.857 0 0 0
  -5 -79  23.176  38.977 0 0 0
  -4 -79  22.508  39.085 0 0 0
  -3 -79  21.837  39.180 0 0 0
  -2 -79  21.165  39.264 0 0 0
  -1 -79  20.492  39.336 0 0 0
   0 -79  19.817  39.396 0 0 0
   1 -79  19.142  39.444 0 0 0
   2 -79  18.466  39.480 0 0 0
   3 -79  17.789  39.504 0 0 0
   4 -79  17.112  39.516 0 0 0
   5 -79  16.435  39.516 0 0 0
   6 -79  15.758  39.504 0 0 0
   7 -79  15.082  39.480 0 0 0
   8 -79  14.406  39.444 0 0 0
   9 -79  13.730  39.395 0 0 0
  10 -79  13.056  39.335 0 0 0
  11 -79  12.382  39.263 0 0 0
  12 -79  11.710  39.179 0 0 0
  13 -79  11.040  39.083 0 0 0
  14 -79  10.371  38.975 0 0 0
  15 -79   9.705  38.855 0 0 0
  16 -79   9.040  38.723 0 0 0
  17 -79   8.378  38.580 0 0 0
  18 -79   7.718  38.424 0 0 0
  19 -79   7.061  38.257 0 0 0
  20 -79   6.407  38.079 0 0 0
  21 -79   5.757  37.889 0 0 0
  22 -79   5.109  37.687 0 0 0
  23 -79   4.465  37.474 0 0 0
  24 -79   3.825  37.249 0 0 0
  25 -79   3.189  37.013 0 0 0
  26 -79   2.557  36.766 0 0 0
  27 -79   1.929  36.507 0 0 0
  28 -79   1.306  36.238 0 0 0
  29 -79   0.688  35.957 0 0 0
  30 -79   0.074  35.665 0 0 0
  31 -79  -0.534  35.363 0 0 0
  32 -79  -1.138  35.050 0 0 0
  33 -79  -1.735  34.726 0 0 0
  34 -79  -2.327  34.391 0 0 0
  35 -79  -2.914  34.046 0 0 0
  36 -79  -3.494  33.691 0 0 0
  37 -79  -4.068  33.326 0 0 0
  38 -79  -4.636  32.950 0 0 0
  39 -79  -5.197  32.564 0 0 0
  40 -79  -5.752  32.168 0 0 0
  41 -79  -6.299  31.763 0 0 0
  42 -79  -6.840  31.348 0 0 0
  43 -79  -7.373  30.923 0 0 0
  44 -79  -7.899  30.489 0 0 0
  45 -79  -8.418  30.045 0 0 0
  46 -79  -8.929  29.593 0 0 0
  47 -79  -9.432  29.131 0 0 0
  48 -79  -9.927  28.661 0 0 0
  49 -79 -10.414  28.182 0 0 0
  50 -79 -10.893  27.694 0 0 0
  51 -79 -11.363  27.198 0 0 0
  52 -79 -11.825  26.693 0 0 0
  53 -79 -12.277  26.181 0 0 0
  54 -79 -12.722  25.660 0 0 0
  55 -79 -13.157  25.132 0 0 0
  56 -79 -13.583  24.596 0 0 0
  57 -79 -13.999  24.052 0 0 0
  58 -79 -14.407  23.501 0 0 0
  59 -79 -14.805  22.943 0 0 0
  60 -79 -15.193  22.378 0 0 0
  61 -79 -15.571  21.806 0 0 0
  62 -79 -15.940  21.228 0 0 0
  63 -79 -16.299  20.643 0 0 0
  64 -79 -16.647  20.051 0 0 0
  65 -79 -16.986  19.454 0 0 0
  66 -79 -17.314  18.851 0 0 0
  67 -79 -17.632  18.242 0 0 0
  68 -79 -17.939  17.627 0 0 0
  69 -79 -18.236  17.007 0 0 0
  70 -79 -18.522  16.382 0 0 0
  71 -79 -18.797  15.752 0 0 0
  72 -79 -19.061  15.117 0 0 0
  73 -79 -19.315  14.478 0 0 0
  74 -79 -19.557  13.834 0 0 0
  75 -79 -19.789  13.185 0 0 0
  76 -79 -20.009  12.533 0 0 0
