time,latitude,longitude,lon360,depth,depth_km,mag,horizontalError,depthError,magError
2024-10-16T17:22:07.559Z,-18.5606,-177.6228,182.3772,629.472,-629.472,4.2,14.61,12.103,0.127
2025-04-27T23:18:11.593Z,-22.5574,-179.7981,180.2019,591.17,-591.17,4.4,15.78,11.811,0.13
2025-03-06T06:55:01.120Z,-18.7555,-177.9383,182.0617,584.578,-584.578,4.4,17.14,11.66,0.13
2025-05-19T00:11:41.306Z,-16.2132,-176.1639,183.8361,382.118,-382.118,4.3,15.53,11.304,0.128
2025-08-28T08:45:56.484Z,-17.9522,-178.1792,181.8208,557.575,-557.575,4.1,15.44,10.668,0.127
2024-12-30T10:00:42.817Z,-19.8261,-177.44,182.56,437.329,-437.329,4.1,14.45,10.233,0.127
2024-10-25T03:13:19.100Z,-24.4314,-179.8668,180.1332,474.976,-474.976,4.3,16.46,10.219,0.133
2024-10-17T16:23:54.243Z,-18.9973,169.3617,169.3617,257.712,-257.712,4.4,13.44,10.15,0.13
2025-09-23T18:04:26.578Z,-14.801,-174.5932,185.4068,233.96,-233.96,4.4,13.48,10.138,0.13
2024-12-01T03:03:31.352Z,-20.3682,-177.7999,182.2001,549.65,-549.65,4.2,15.62,9.937,0.128
2025-10-31T12:20:37.778Z,-28.8792,-178.1822,181.8178,115.117,-115.117,4.3,13.25,9.481,0.129
2025-04-01T08:29:08.361Z,-24.4495,179.9414,179.9414,536.121,-536.121,4.3,15.54,9.374,0.148
2025-01-16T05:13:04.465Z,-17.7472,-178.5313,181.4687,557.88,-557.88,4.3,16.08,9.349,0.129
2025-07-25T00:13:09.709Z,-25.7683,-176.8847,183.1153,77.33,-77.33,4.3,13,9.22,0.133
2025-06-17T21:46:02.484Z,-17.1134,-179.3885,180.6115,572.607,-572.607,4.3,10.84,9.194,0.129
2025-05-03T11:37:22.643Z,-29.1395,-177.5129,182.4871,71.034,-71.034,4.5,13.99,9.192,0.132
2025-09-11T01:49:12.298Z,-21.8848,-179.0546,180.9454,584.91,-584.91,4.1,12.09,9.067,0.126
2025-06-24T13:08:37.979Z,-28.7248,-178.3498,181.6502,209.157,-209.157,4.2,20.04,8.948,0.128
2025-01-23T22:58:32.595Z,-24.7341,-179.6884,180.3116,466.305,-466.305,4.4,13.61,8.544,0.131
2024-10-12T12:55:16.615Z,-16.6623,-173.522,186.478,57.316,-57.316,4.5,11.66,8.358,0.131
2024-12-16T21:36:17.762Z,-14.3951,167.2961,167.2961,164.383,-164.383,4.3,15.63,8.066,0.129
2025-05-17T22:15:18.282Z,-27.79,-177.6507,182.3493,126.865,-126.865,4,14.74,7.748,0.144
2025-06-17T22:39:37.020Z,-15.7046,-173.6311,186.3689,55.271,-55.271,4.6,10.29,7.667,0.133
2025-03-23T05:04:01.497Z,-17.0707,-174.7234,185.2766,162.222,-162.222,4.1,12.06,7.575,0.127
2024-12-16T02:55:56.850Z,-24.509,-179.9407,180.0593,483.992,-483.992,4.1,13.5,7.127,0.127
2025-01-26T06:13:38.139Z,-17.7001,168.0872,168.0872,47.197,-47.197,5.3,9.41,6.889,0.075
2025-01-04T02:39:50.580Z,-17.7879,168.1697,168.1697,38.581,-38.581,4.2,5.61,6.768,0.146
2025-04-30T10:15:45.997Z,-20.8907,-178.9714,181.0286,607.15,-607.15,4.1,12.94,6.646,0.127
2025-01-06T06:26:01.014Z,-27.4033,-177.0687,182.9313,25.739,-25.739,4.4,6.33,6.07,0.13
2024-11-28T23:25:21.120Z,-29.0783,-177.3958,182.6042,63.254,-63.254,4.7,10.98,5.986,0.133
2025-03-18T14:31:25.913Z,-15.1128,-173.5169,186.4831,27.581,-27.581,4.4,11.32,5.961,0.139
2025-05-29T10:25:21.250Z,-24.3154,-175.5641,184.4359,30.322,-30.322,4.6,10.75,5.594,0.157
2025-07-10T17:03:51.574Z,-16.8234,-173.6765,186.3235,41.284,-41.284,4.5,12.14,5.052,0.131
2024-12-15T23:47:17.686Z,-16.4599,-179.7308,180.2692,527.37,-527.37,4.1,12.55,4.889,0.127
2025-07-05T19:47:31.025Z,-22.7016,172.0886,172.0886,30.478,-30.478,5.3,9.67,4.79,0.075
2025-01-16T13:27:32.356Z,-20.8697,169.2452,169.2452,28.656,-28.656,5,8.22,4.737,0.075
2025-08-18T23:03:09.204Z,-24.3735,-175.9688,184.0312,12,-12,5.6,11.51,1.789,0.075
2024-11-01T14:36:49.245Z,-24.4529,179.9461,179.9461,510.479,-510.479,4.2,27.97,29.009,0.136
2025-06-09T22:46:30.051Z,-23.4334,-179.2182,180.7818,512,-512,4,25.62,23.136,0.13
2025-04-23T13:29:38.855Z,-24.9047,179.9651,179.9651,516.676,-516.676,4.1,23.39,23.005,0.13
2025-10-31T17:52:09.718Z,-17.8294,-177.6264,182.3736,648.384,-648.384,4,15.33,21.113,0.129
2024-11-24T10:39:26.672Z,-17.3414,-178.9323,181.0677,555.251,-555.251,4.2,23.92,20.613,0.132
2025-04-10T01:30:28.646Z,-24.3944,179.6215,179.6215,572.052,-572.052,4.1,24.24,20.267,0.131
2025-10-28T22:22:28.876Z,-19.594,-175.5821,184.4179,197.786,-197.786,4.6,13.46,17.827,0.136
2025-10-07T14:26:42.279Z,-20.6634,-177.6645,182.3355,548.856,-548.856,4.2,21.52,16.966,0.131
2025-03-04T18:45:40.758Z,-20.5491,-178.2919,181.7081,550.36,-550.36,4,14.26,15.704,0.134
2025-08-05T15:16:57.213Z,-17.7009,-176.4748,183.5252,593.912,-593.912,4.1,14.28,15.616,0.135
2025-08-14T05:59:27.795Z,-17.8681,-178.0372,181.9628,609.239,-609.239,4.2,21.61,15.184,0.141
2024-10-16T04:49:29.381Z,-17.3483,-175.1245,184.8755,251.889,-251.889,4.3,12.39,14.905,0.133
2024-10-17T14:23:47.377Z,-15.4168,167.5797,167.5797,157.761,-157.761,4.1,10.38,13.864,0.14
2025-10-15T23:16:42.656Z,-19.2563,-177.6303,182.3697,570.339,-570.339,4.2,21.55,13.505,0.132
2024-11-04T23:11:20.343Z,-22.5758,-179.6459,180.3541,559.123,-559.123,4.3,18.45,13.484,0.133
2024-10-21T09:36:55.406Z,-19.1336,-177.6305,182.3695,567.558,-567.558,4.2,18.13,13.402,0.136
2024-12-17T06:57:45.823Z,-17.9981,167.8851,167.8851,48.92,-48.92,4.4,13.86,12.279,0.134
2025-05-15T03:18:29.899Z,-20.0164,-177.8375,182.1625,597.013,-597.013,4.1,18.37,12.156,0.131
2025-03-24T13:45:20.241Z,-24.1664,178.9493,178.9493,567.14,-567.14,4.2,15.08,12.046,0.141
2025-05-04T08:51:10.051Z,-19.8262,-175.6636,184.3364,246.593,-246.593,4.1,14.07,11.322,0.131
2025-06-01T09:36:04.259Z,-28.0218,-177.4728,182.5272,66.397,-66.397,4.4,12.8,10.135,0.135
2025-05-16T17:37:27.723Z,-16.5308,-177.4235,182.5765,422.761,-422.761,4,16.36,9.633,0.129
2025-02-23T00:03:47.556Z,-17.906,-178.5168,181.4832,548.907,-548.907,4.1,15.51,9.285,0.13
2025-04-02T00:28:12.121Z,-29.6245,-179.5711,180.4289,317.69,-317.69,4.3,18.03,9.256,0.133
2025-04-28T22:53:58.008Z,-15.0913,-174.057,185.943,67.834,-67.834,4.5,4.04,9.18,0.135
2024-10-12T03:01:27.530Z,-15.8916,167.8523,167.8523,165.957,-165.957,4.3,14.89,8.928,0.142
2025-04-13T09:31:13.164Z,-18.6312,-178.1843,181.8157,606.173,-606.173,4.2,15.23,8.844,0.131
2025-01-20T07:15:38.835Z,-29.7929,-177.3753,182.6247,68.291,-68.291,4.5,7.06,8.73,0.14
2025-07-01T06:05:12.140Z,-25.3585,179.5477,179.5477,537.754,-537.754,4.1,14.52,8.65,0.131
2025-02-20T12:10:41.861Z,-16.2951,-174.0453,185.9547,70.716,-70.716,4.5,11.12,8.61,0.156
2025-06-09T21:05:45.614Z,-18.0235,-178.3686,181.6314,597.909,-597.909,4,15.34,8.415,0.129
2025-01-05T04:08:58.888Z,-17.6776,-178.7711,181.2289,547.056,-547.056,4.4,8.07,8.331,0.138
2025-05-28T17:41:53.668Z,-15.4825,-174.7845,185.2155,155.759,-155.759,4.6,13.12,7.978,0.137
2025-11-08T04:15:03.529Z,-18.5429,-177.7963,182.2037,495.252,-495.252,5.6,11.3,7.855,0.078
2025-03-30T04:36:01.773Z,-22.3623,-175.7257,184.2743,60.511,-60.511,4.6,14.77,7.417,0.137
2025-04-19T18:24:21.658Z,-13.0773,166.9616,166.9616,193.912,-193.912,4.4,12.12,6.82,0.134
2025-09-29T00:49:37.605Z,-13.5482,167.2187,167.2187,148.835,-148.835,4.4,15.33,6.744,0.135
2025-06-18T06:35:54.497Z,-17.0648,167.9348,167.9348,23.559,-23.559,4.4,10.27,6.584,0.134
2025-02-01T08:41:28.513Z,-14.3156,167.5464,167.5464,173.996,-173.996,4.5,13.82,6.272,0.139
2024-12-30T21:41:39.500Z,-15.4455,167.5825,167.5825,177.684,-177.684,4.2,14.33,6.117,0.132
2025-07-22T14:46:17.839Z,-15.0234,166.8953,166.8953,16.728,-16.728,4.4,7.27,5.846,0.138
2025-10-06T12:08:41.601Z,-21.1646,175.4906,175.4906,570.418,-570.418,5.6,11.13,5.547,0.078
2025-08-27T02:19:51.598Z,-18.132,168.3039,168.3039,18.282,-18.282,4.5,8.42,4.506,0.136
2024-12-01T11:40:12.731Z,-20.7674,-177.6026,182.3974,374.821,-374.821,4.3,24.82,22.844,0.137
2025-04-07T23:04:43.029Z,-21.1308,-179.2302,180.7698,630.425,-630.425,4.3,12.42,18.932,0.137
2025-01-18T06:56:33.428Z,-26.1731,179.8802,179.8802,487.286,-487.286,4.2,23.59,18.927,0.136
2025-10-06T14:42:18.882Z,-24.7739,179.7681,179.7681,513.574,-513.574,4.1,19.55,18.352,0.135
2024-10-20T05:13:20.654Z,-24.2863,-179.9726,180.0274,525.1,-525.1,4.2,19.12,16.997,0.137
2025-01-22T10:06:52.093Z,-24.8234,178.835,178.835,576.298,-576.298,4.3,16.27,16.662,0.137
2025-07-11T23:42:13.299Z,-17.4911,-178.649,181.351,576.188,-576.188,4.3,27.05,15.967,0.142
2024-11-24T13:33:18.575Z,-20.7969,-175.799,184.201,92.308,-92.308,4.2,20.17,15.085,0.146
2025-05-10T02:03:16.756Z,-17.8425,-177.8703,182.1297,667.237,-667.237,4.2,13.28,14.339,0.147
2025-05-13T15:37:05.128Z,-23.7427,-179.8927,180.1073,500.189,-500.189,4,19.6,13.691,0.138
2024-11-09T20:27:43.143Z,-16.2015,-175.9198,184.0802,386.669,-386.669,4.1,11.66,12.602,0.158
2024-12-17T13:50:02.171Z,-18.0041,167.8397,167.8397,39.565,-39.565,4.2,14.26,12.489,0.141
2025-03-01T23:38:35.175Z,-24.5424,-177.1004,182.8996,131.247,-131.247,4.5,15.41,12.251,0.14
2025-03-23T08:09:54.293Z,-17.6398,168.0334,168.0334,64.37,-64.37,4.2,5.72,12.206,0.141
2025-10-14T15:39:19.849Z,-20.8173,-178.9283,181.0717,482.157,-482.157,3.9,18.53,11.96,0.132
2025-06-08T05:58:46.035Z,-20.4784,-177.9309,182.0691,496.735,-496.735,4,15.65,11.935,0.138
2025-01-20T12:32:51.472Z,-24.7804,-177.0485,182.9515,116.967,-116.967,4.4,11.51,11.48,0.144
2024-12-19T11:44:58.256Z,-17.3915,-178.5691,181.4309,510.144,-510.144,4.4,18.62,11.449,0.138
2025-09-08T03:45:34.265Z,-24.3842,-179.9,180.1,522.434,-522.434,4.3,14.57,11.045,0.137
2025-06-26T23:59:55.139Z,-20.5123,-178.6755,181.3245,606.608,-606.608,4,18.48,10.958,0.139
2025-05-09T18:33:04.851Z,-27.913,-176.985,183.015,81.261,-81.261,4.5,15.06,10.743,0.14
2024-10-29T23:11:29.446Z,-23.7796,-179.9964,180.0036,530.94,-530.94,4.1,15.33,10.524,0.135
2025-08-25T03:52:31.958Z,-22.2962,171.4179,171.4179,76.922,-76.922,4.2,13.96,9.807,0.137
2025-07-28T13:24:43.597Z,-24.4752,179.7507,179.7507,541.888,-541.888,4.1,10.96,9.79,0.15
2024-10-25T18:18:20.279Z,-16.0391,-174.3002,185.6998,116.014,-116.014,4.6,9.64,9.628,0.141
2025-04-06T05:26:09.971Z,-16.3841,168.0972,168.0972,199.853,-199.853,4.3,12.92,9.24,0.138
2025-04-05T19:49:45.808Z,-17.74,-174.2782,185.7218,148.908,-148.908,4.5,7.58,9.152,0.139
2025-07-07T00:06:51.619Z,-15.0574,-178.5268,181.4732,420.677,-420.677,4.4,11.66,9.057,0.139
2025-06-22T07:45:34.422Z,-17.6656,168.2501,168.2501,63.474,-63.474,4.1,4.98,8.976,0.135
2025-06-10T20:43:07.847Z,-14.5868,166.8485,166.8485,45.676,-45.676,4.4,11.35,8.393,0.139
2025-08-03T22:28:08.595Z,-20.4738,-178.2955,181.7045,554.869,-554.869,4.3,15.65,8.329,0.137
2025-08-06T00:20:01.267Z,-17.4204,-173.687,186.313,38.466,-38.466,4.4,15.05,8.305,0.149
2025-07-12T21:15:28.829Z,-20.9434,-178.7453,181.2547,594.66,-594.66,4.2,16.33,8.047,0.136
2025-01-18T01:09:23.962Z,-17.5876,-178.4181,181.5819,644.832,-644.832,4.2,17.91,7.857,0.159
2025-07-10T23:58:29.963Z,-16.8066,-173.0344,186.9656,36.396,-36.396,4.4,9.09,7.606,0.144
2025-07-15T20:11:58.607Z,-21.7679,-176.6199,183.3801,199.014,-199.014,4.2,14.62,7.568,0.136
2025-06-11T00:43:54.503Z,-25.3145,179.5981,179.5981,522.062,-522.062,4.2,12.4,6.844,0.136
2025-03-04T14:20:08.051Z,-14.8009,167.3228,167.3228,126.31,-126.31,4,6.98,6.434,0.139
2025-02-21T07:20:55.955Z,-19.4988,168.9434,168.9434,41.683,-41.683,5.1,9.28,6.166,0.08
2025-04-07T21:16:58.480Z,-25.7732,-178.0514,181.9486,264.367,-264.367,4.1,16.97,6.056,0.135
2025-02-08T11:33:55.941Z,-13.4902,167.0817,167.0817,173.494,-173.494,4.3,11.94,4.875,0.138
2024-10-11T20:57:38.785Z,-17.7462,-178.5401,181.4599,524.626,-524.626,4.5,17.13,4.651,0.139
2024-10-24T23:28:20.236Z,-16.1456,-173.9085,186.0915,95.632,-95.632,5.3,9.08,4.589,0.08
2024-12-14T19:22:57.175Z,-18.921,-178.0065,181.9935,523.236,-523.236,3.9,28.55,28.944,0.138
2024-11-01T14:41:44.672Z,-24.158,-179.4904,180.5096,497.574,-497.574,4.2,26.66,23.993,0.141
2025-07-10T16:08:48.839Z,-22.1756,-179.7187,180.2813,610.483,-610.483,4.1,20.29,23.898,0.14
2025-04-23T00:20:14.741Z,-16.9641,-178.5209,181.4791,565.438,-565.438,4,30.72,22.04,0.138
2025-04-12T03:01:20.488Z,-19.8354,-177.5238,182.4762,544.515,-544.515,4.3,14.06,21.535,0.148
2025-05-14T05:56:05.518Z,-20.3652,-178.2412,181.7588,497.672,-497.672,4.1,22.8,20.003,0.146
2024-12-09T01:16:51.235Z,-22.8814,-178.1617,181.8383,358.531,-358.531,4,16.8,15.357,0.139
2025-02-27T22:46:00.176Z,-24.8193,178.5843,178.5843,625.538,-625.538,4.2,18.84,14.978,0.141
2025-02-01T06:34:46.367Z,-24.3385,-179.7951,180.2049,474.765,-474.765,4.1,19.81,14.396,0.146
2025-07-27T20:17:12.629Z,-19.8222,-177.3193,182.6807,533.934,-533.934,3.8,19.16,14.325,0.136
2024-10-19T23:40:13.839Z,-16.1262,167.8555,167.8555,175.655,-175.655,4.1,17.93,13.389,0.14
2025-02-21T03:45:04.694Z,-25.2195,179.8706,179.8706,515.085,-515.085,4.3,13.74,13.098,0.168
2024-12-31T11:51:19.141Z,-29.7258,-178.2214,181.7786,73.212,-73.212,4.3,15.87,12.726,0.142
2025-01-24T21:00:25.951Z,-23.9743,-179.8888,180.1112,539.561,-539.561,4.1,15.52,12.258,0.139
2025-06-27T11:10:44.796Z,-26.5905,178.7837,178.7837,550.873,-550.873,4,15.62,11.917,0.139
2025-01-20T23:39:10.096Z,-19.9158,-176.3237,183.6763,188.381,-188.381,4.4,16.3,11.605,0.143
2025-03-20T03:46:54.482Z,-18.7332,169.1276,169.1276,254.623,-254.623,4.1,5.08,11.42,0.14
2025-06-02T01:15:34.256Z,-19.1494,-175.715,184.285,269.444,-269.444,4.2,16.35,11.348,0.141
2025-07-07T23:52:43.322Z,-15.5943,-173.85,186.15,102.244,-102.244,4.5,10.99,11.204,0.15
2025-01-18T23:56:49.951Z,-24.9358,179.9357,179.9357,529.034,-529.034,4.3,16.35,10.923,0.142
2024-12-03T20:51:52.840Z,-21.9334,170.1179,170.1179,51.703,-51.703,4.3,7.18,10.636,0.142
2024-12-17T06:08:20.651Z,-17.8736,168.0558,168.0558,26.528,-26.528,4.2,10.78,9.607,0.167
2024-11-10T21:42:45.510Z,-16.3322,-175.4248,184.5752,319.567,-319.567,4.2,9.49,9.323,0.141
2025-06-08T01:53:45.926Z,-19.9342,-177.8107,182.1893,554.348,-554.348,4.1,15.71,9.132,0.14
2025-06-07T01:40:09.063Z,-19.1418,168.564,168.564,62.778,-62.778,4.3,10.61,8.923,0.16
2025-10-05T01:00:30.923Z,-14.9255,166.8102,166.8102,45.042,-45.042,4.3,14.12,8.66,0.177
2024-11-01T08:52:09.629Z,-17.5509,-178.6238,181.3762,544.813,-544.813,4,15.85,8.639,0.139
2025-03-29T06:28:05.343Z,-21.3322,-176.1395,183.8605,169.697,-169.697,4.4,14.53,8.535,0.144
2025-06-12T08:09:53.250Z,-14.4218,167.1653,167.1653,124.522,-124.522,4.3,15.98,8.143,0.143
2025-02-20T07:20:00.267Z,-14.7326,-174.3985,185.6015,41.405,-41.405,4.7,9.92,8.082,0.153
2025-09-28T08:53:01.242Z,-23.8765,178.8114,178.8114,573.583,-573.583,5.5,12.8,7.959,0.083
2025-03-14T04:19:34.912Z,-12.7942,166.7693,166.7693,114.442,-114.442,4.2,12.15,7.567,0.152
2025-04-21T11:24:35.078Z,-29.0517,-178.2216,181.7784,267.279,-267.279,4.1,15.11,7.466,0.14
2025-07-11T18:32:26.778Z,-16.5352,-174.7375,185.2625,292.287,-292.287,4.1,10.91,7.351,0.151
2025-02-09T00:32:45.806Z,-15.1157,-177.4471,182.5529,398.31,-398.31,4,9.64,7.247,0.143
2025-08-24T08:01:04.206Z,-18.7929,-177.1958,182.8042,352.442,-352.442,5.4,11.3,7.162,0.083
2025-01-04T22:23:37.252Z,-16.1014,167.4828,167.4828,36.934,-36.934,5.3,7.4,7.123,0.083
2024-11-02T08:33:39.924Z,-16.6635,-173.481,186.519,37.818,-37.818,4.6,10.98,6.623,0.146
2025-08-04T02:41:57.581Z,-24.1838,179.8728,179.8728,512.792,-512.792,4.2,14.61,6.49,0.141
2024-12-28T19:57:19.641Z,-20.4512,-177.8522,182.1478,542.804,-542.804,5.5,11.64,6.374,0.083
2025-04-12T19:05:42.150Z,-14.9148,167.1987,167.1987,111.564,-111.564,4.5,11.68,6.33,0.151
2025-01-05T02:46:17.244Z,-16.8501,-173.3473,186.6527,27.946,-27.946,4.4,5.44,6.233,0.169
2025-09-12T12:58:44.424Z,-14.9667,-173.5872,186.4128,31.452,-31.452,4.3,11.13,6.163,0.148
2025-09-13T10:42:05.088Z,-15.4259,-173.6035,186.3965,43.332,-43.332,4.1,10.78,5.639,0.14
2025-06-13T01:29:21.886Z,-17.4643,167.9105,167.9105,20.208,-20.208,4.9,10.13,5.551,0.177
2024-11-10T16:26:17.044Z,-18.861,169.645,169.645,239.823,-239.823,4.2,11.5,5.239,0.152
2025-01-04T10:52:06.824Z,-14.4573,167.4441,167.4441,110.755,-110.755,4.2,11.56,5.047,0.141
2025-02-27T04:54:20.595Z,-21.793,-179.5137,180.4863,631.154,-631.154,4.3,28.05,29.741,0.148
2024-12-18T12:30:07.381Z,-19.7991,-177.7939,182.2061,550.248,-550.248,4,24.55,22.638,0.143
2025-08-26T16:48:37.275Z,-17.9339,-178.1592,181.8408,583.455,-583.455,4.1,23.98,21.853,0.157
2025-04-17T02:01:09.512Z,-20.9127,-177.9927,182.0073,463.865,-463.865,4.1,24.16,21.323,0.145
2024-11-18T04:12:41.811Z,-17.822,-179.146,180.854,606.384,-606.384,4.4,14.3,20.918,0.149
2025-03-20T00:47:06.010Z,-24.3735,179.9048,179.9048,522.701,-522.701,4.1,18.1,19.456,0.145
2025-01-26T07:53:10.713Z,-23.1248,179.3536,179.3536,632.673,-632.673,4.1,11.82,18.268,0.151
2024-11-10T01:22:01.496Z,-17.9416,-177.9564,182.0436,588.832,-588.832,4.1,21.05,17.606,0.146
2025-02-17T01:56:41.418Z,-20.9707,-179.2278,180.7722,637.695,-637.695,4.1,23.56,17.36,0.145
2025-02-01T01:46:26.672Z,-25.2313,179.9515,179.9515,527.407,-527.407,4.4,11.97,16.966,0.149
2024-10-18T19:06:45.800Z,-18.5804,-177.4806,182.5194,614.823,-614.823,4.1,19.48,15.698,0.145
2024-12-09T00:10:07.754Z,-19.5729,-176.9781,183.0219,380.031,-380.031,4.1,9.54,14.944,0.145
2025-09-21T02:44:35.831Z,-19.0339,-177.5908,182.4092,568.839,-568.839,4,18.35,14.214,0.15
2025-02-14T04:04:23.990Z,-24.5901,-179.9864,180.0136,520.009,-520.009,4.4,14.52,14.057,0.17
2025-10-23T13:01:48.090Z,-18.2901,-173.3525,186.6475,120.495,-120.495,4.2,11.03,14.001,0.147
2025-01-02T02:26:17.695Z,-25.3103,-179.9643,180.0357,489.789,-489.789,4.4,17.09,13.933,0.149
2025-07-24T07:48:05.293Z,-17.8315,-177.9729,182.0271,590.108,-590.108,4.2,19.53,13.803,0.146
2025-02-14T17:16:43.894Z,-17.4976,-176.7676,183.2324,381.351,-381.351,4,15.81,13.761,0.149
2025-04-23T08:09:04.726Z,-25.1915,179.6857,179.6857,493.9,-493.9,4.3,11.71,13.155,0.148
2025-04-15T13:15:48.350Z,-19.7981,-177.1626,182.8374,549.836,-549.836,4,11.06,12.829,0.143
2025-03-31T13:32:12.622Z,-25.4049,-177.038,182.962,93.333,-93.333,4.2,15.26,12.382,0.159
2025-02-22T03:39:59.289Z,-24.7498,-177.0898,182.9102,121.457,-121.457,4.2,14.82,12.357,0.186
2025-06-02T06:53:38.911Z,-19.1224,-177.7628,182.2372,557.75,-557.75,4.4,11.96,12.28,0.154
2024-12-24T13:38:40.102Z,-17.6012,168.0086,168.0086,32.507,-32.507,4.4,15.97,12.004,0.162
2025-01-08T01:11:21.581Z,-16.3952,-176.121,183.879,376.501,-376.501,4.1,12.39,11.522,0.145
2025-06-27T06:38:44.587Z,-24.2712,179.736,179.736,574.872,-574.872,4.1,15.13,11.072,0.145
2025-08-30T00:42:29.536Z,-26.4331,-177.421,182.579,111.385,-111.385,4,11.29,10.884,0.143
2025-04-01T23:22:11.016Z,-17.1794,-178.6101,181.3899,563.57,-563.57,4.4,14.54,10.563,0.148
2024-11-08T08:04:17.643Z,-25.5517,-176.3839,183.6161,42.84,-42.84,4.2,5.58,10.187,0.147
2025-03-30T18:42:34.755Z,-26.4428,-178.7322,181.2678,344.199,-344.199,4.2,14.38,9.436,0.146
2024-12-07T12:10:48.088Z,-23.6356,-176.3476,183.6524,9.689,-9.689,4.3,15.41,9.197,0.148
2024-12-22T05:36:02.786Z,-15.2811,167.4577,167.4577,151.577,-151.577,4.4,15.06,9.133,0.149
2025-08-14T23:35:05.014Z,-18.1429,168.3484,168.3484,56.676,-56.676,4.4,8.34,9.098,0.169
2025-02-10T03:38:56.688Z,-29.1355,-179.1229,180.8771,343.159,-343.159,4.1,20.95,8.782,0.144
2024-11-06T02:49:02.902Z,-21.0285,-178.555,181.445,583.89,-583.89,4.2,15.66,8.037,0.146
2024-12-17T03:08:28.775Z,-17.639,168.0907,168.0907,49.116,-49.116,4.6,10.94,7.946,0.151
2024-12-13T20:03:47.013Z,-15.0699,-173.8549,186.1451,46.123,-46.123,4.3,10.31,7.767,0.147
2025-08-11T12:30:12.210Z,-17.7836,168.0866,168.0866,42.669,-42.669,4.3,7.9,6.986,0.148
2024-10-29T13:47:24.964Z,-28.4065,-176.8036,183.1964,39.351,-39.351,4.4,12.85,6.886,0.149
2025-05-17T17:00:43.125Z,-18.3323,168.4127,168.4127,39.846,-39.846,4.3,8.09,6.816,0.16
2025-03-10T04:38:23.164Z,-13.1136,167.062,167.062,182.05,-182.05,4,14.76,6.772,0.144
2025-06-02T03:48:26.530Z,-15.7357,167.1841,167.1841,31.682,-31.682,4.5,8.99,6.504,0.15
2024-12-22T11:10:38.373Z,-17.5041,168.266,168.266,9.901,-9.901,4.5,10.58,6.284,0.15
2025-07-18T18:13:36.800Z,-17.8095,168.1927,168.1927,25.311,-25.311,4.4,8.78,5.898,0.149
2024-11-20T18:44:13.288Z,-17.1616,-174.4037,185.5963,169.488,-169.488,5.1,12.62,5.748,0.086
2025-08-26T01:32:50.378Z,-17.8109,-178.5196,181.4804,614.102,-614.102,5.6,11.03,5.32,0.086
2025-10-09T01:12:31.270Z,-13.0448,166.3041,166.3041,14.444,-14.444,4.5,12.68,5.232,0.15
2025-03-05T18:05:02.737Z,-12.8503,166.7919,166.7919,109.509,-109.509,5,10.31,4.914,0.086
2025-02-07T18:58:10.385Z,-19.43,-177.1735,182.8265,574.935,-574.935,4,40.01,28.817,0.164
2025-11-22T06:27:11.604Z,-23.3544,-179.8568,180.1432,588.614,-588.614,4.6,19.35,27.27,0.158
2025-05-09T04:11:58.628Z,-23.6016,-179.4998,180.5002,534.399,-534.399,4.4,15.12,21.066,0.17
2025-04-15T13:19:53.581Z,-20.0048,-177.6966,182.3034,479.375,-479.375,4.2,18.84,16.938,0.153
2024-11-08T04:25:42.229Z,-20.9128,-178.5231,181.4769,591.045,-591.045,4.3,20.2,15.694,0.168
2025-04-07T10:17:56.483Z,-23.7764,179.4562,179.4562,589.009,-589.009,4.4,16.88,14.484,0.155
2025-08-19T21:40:06.601Z,-20.8557,170.1036,170.1036,149.342,-149.342,4.3,15.11,14.136,0.154
2025-11-17T08:08:17.036Z,-25.1755,179.1443,179.1443,577.565,-577.565,4.2,19.05,13.85,0.152
2025-05-05T08:28:18.834Z,-25.3295,-177.5156,182.4844,170.369,-170.369,4.3,19.66,13.29,0.16
2025-03-08T02:22:12.024Z,-28.8305,-179.0449,180.9551,364.603,-364.603,4,15.7,11.78,0.157
2024-12-09T00:44:58.761Z,-22.5949,172.5306,172.5306,81.797,-81.797,4.3,8.77,11.77,0.153
2024-11-13T16:51:09.615Z,-29.8593,-177.2971,182.7029,54.389,-54.389,4.5,12.86,11.731,0.156
2024-12-17T05:14:37.243Z,-17.8508,167.8668,167.8668,47.439,-47.439,4.2,14.26,10.682,0.167
2025-04-02T10:22:07.772Z,-17.2511,-178.1761,181.8239,469.305,-469.305,4.1,19.98,10.394,0.15
2025-06-28T03:59:01.809Z,-15.7293,-177.4972,182.5028,415.82,-415.82,4,10.59,10.388,0.156
2024-11-19T07:41:06.690Z,-28.0002,-177.2911,182.7089,54.764,-54.764,4.5,12.98,10.186,0.163
2024-12-20T13:28:11.872Z,-14.4534,167.2523,167.2523,138.429,-138.429,4,14.14,10.133,0.15
2024-10-30T05:45:38.247Z,-28.6299,-176.8525,183.1475,41.194,-41.194,4.5,12.68,9.197,0.163
2025-05-05T17:59:11.224Z,-16.5089,-173.9897,186.0103,96.075,-96.075,4.2,11.37,8.675,0.152
2025-04-04T03:06:44.919Z,-17.51,-178.2019,181.7981,450.208,-450.208,4.2,16.95,8.579,0.152
2024-12-17T05:38:50.127Z,-17.9534,167.7953,167.7953,39.245,-39.245,4.4,12.09,8.439,0.19
2025-09-13T23:55:48.950Z,-17.6887,168.1436,168.1436,42.788,-42.788,4.4,10.74,7.922,0.155
